location_id,location_name,iso3,age_group,age_label,measure_short,rate,expected_rate,excess_rate,high_observed,high_excess,profile
12,Lao People's Democratic Republic,LAO,70p,70+ years,YLLs,20750.233718728447,5040.628774545072,15709.604944183377,True,True,double-high
13,Malaysia,MYS,70p,70+ years,YLLs,11627.932324033553,2837.622131065767,8790.310192967785,True,True,double-high
14,Maldives,MDV,70p,70+ years,YLLs,6149.344642076696,3265.69194222774,2883.652699848956,True,True,double-high
15,Myanmar,MMR,70p,70+ years,YLLs,5013.161167161728,4727.846870495388,285.31429666633903,False,False,neither
16,Philippines,PHL,70p,70+ years,YLLs,10309.472566202818,3214.140835435707,7095.331730767111,True,True,double-high
17,Sri Lanka,LKA,70p,70+ years,YLLs,3008.005334666023,2942.986758469808,65.01857619621524,False,False,neither
18,Thailand,THA,70p,70+ years,YLLs,6543.428890251039,3118.793771660932,3424.6351185901067,True,True,double-high
19,Timor-Leste,TLS,70p,70+ years,YLLs,9188.12713628851,5678.919640484785,3509.2074958037256,True,True,double-high
20,Viet Nam,VNM,70p,70+ years,YLLs,2833.0969040000227,3387.3783970381323,-554.2814930381096,False,False,neither
22,Fiji,FJI,70p,70+ years,YLLs,2719.0860183073733,3122.6032379441217,-403.5172196367485,False,False,neither
23,Kiribati,KIR,70p,70+ years,YLLs,1780.570976706226,4547.442045107539,-2766.871068401313,False,False,neither
24,Marshall Islands,MHL,70p,70+ years,YLLs,4354.02168782455,3715.856279680476,638.1654081440738,False,False,neither
25,Micronesia (Federated States of),FSM,70p,70+ years,YLLs,3110.8123351587487,3807.7396086610247,-696.927273502276,False,False,neither
26,Papua New Guinea,PNG,70p,70+ years,YLLs,4741.255272512698,6881.8033439263945,-2140.548071413697,False,False,neither
27,Samoa,WSM,70p,70+ years,YLLs,5235.248802785085,3725.843802724881,1509.4050000602035,False,True,excess-only
28,Solomon Islands,SLB,70p,70+ years,YLLs,14879.534495645745,6316.137035673697,8563.397459972046,True,True,double-high
29,Tonga,TON,70p,70+ years,YLLs,4576.364104879585,3440.876446129604,1135.4876587499812,False,False,neither
30,Vanuatu,VUT,70p,70+ years,YLLs,5346.981670099773,5862.99382063126,-516.0121505314874,True,False,benchmark-aligned high burden
33,Armenia,ARM,70p,70+ years,YLLs,4165.851682128111,2989.3177186783787,1176.5339634497325,False,False,neither
34,Azerbaijan,AZE,70p,70+ years,YLLs,1264.4271689090788,3036.58919221194,-1772.1620233028611,False,False,neither
35,Georgia,GEO,70p,70+ years,YLLs,4861.979383473664,2874.216488858304,1987.76289461536,False,True,excess-only
36,Kazakhstan,KAZ,70p,70+ years,YLLs,2962.173577711107,2954.5548150954182,7.6187626156888655,False,False,neither
37,Kyrgyzstan,KGZ,70p,70+ years,YLLs,683.3730312728435,3530.1507033961275,-2846.777672123284,False,False,neither
38,Mongolia,MNG,70p,70+ years,YLLs,1156.6176496539267,3273.212208750497,-2116.5945590965703,False,False,neither
39,Tajikistan,TJK,70p,70+ years,YLLs,2009.2509960494403,4412.179118288734,-2402.9281222392933,False,False,neither
40,Turkmenistan,TKM,70p,70+ years,YLLs,889.9792655461255,3144.127355920251,-2254.1480903741253,False,False,neither
41,Uzbekistan,UZB,70p,70+ years,YLLs,1004.830288673742,3472.0420658516286,-2467.2117771778867,False,False,neither
43,Albania,ALB,70p,70+ years,YLLs,1706.4011165457705,3030.520541643239,-1324.1194250974688,False,False,neither
44,Bosnia and Herzegovina,BIH,70p,70+ years,YLLs,2209.3006569206373,3006.035969607128,-796.73531268649,False,False,neither
45,Bulgaria,BGR,70p,70+ years,YLLs,1227.5230063035217,2836.5785982326074,-1609.0555919290855,False,False,neither
46,Croatia,HRV,70p,70+ years,YLLs,1504.4267997986433,2814.138942295831,-1309.7121424971876,False,False,neither
47,Czechia,CZE,70p,70+ years,YLLs,2795.966987294973,2744.739470782124,51.22751651284944,False,False,neither
48,Hungary,HUN,70p,70+ years,YLLs,1142.5438970619184,2794.069139749101,-1651.5252426871823,False,False,neither
49,North Macedonia,MKD,70p,70+ years,YLLs,1057.6045430130428,2864.687686293674,-1807.083143280631,False,False,neither
50,Montenegro,MNE,70p,70+ years,YLLs,1379.8980950291748,2802.5631449401058,-1422.665049910931,False,False,neither
51,Poland,POL,70p,70+ years,YLLs,3703.377812176192,2729.6194969330927,973.7583152430988,False,False,neither
52,Romania,ROU,70p,70+ years,YLLs,2496.215019698397,2841.0932151448783,-344.8781954464812,False,False,neither
53,Serbia,SRB,70p,70+ years,YLLs,2269.052241116809,2809.734649236394,-540.682408119585,False,False,neither
54,Slovakia,SVK,70p,70+ years,YLLs,3477.980194320255,2765.5631192246783,712.4170750955768,False,False,neither
55,Slovenia,SVN,70p,70+ years,YLLs,1603.105703113498,2731.482534358701,-1128.3768312452028,False,False,neither
57,Belarus,BLR,70p,70+ years,YLLs,245.03847198828984,2778.62324269278,-2533.58477070449,False,False,neither
58,Estonia,EST,70p,70+ years,YLLs,1041.5450185035902,2723.1791717837154,-1681.6341532801252,False,False,neither
59,Latvia,LVA,70p,70+ years,YLLs,901.1142937317588,2726.3999915236,-1825.285697791841,False,False,neither
60,Lithuania,LTU,70p,70+ years,YLLs,864.1566766598012,2722.146975980811,-1857.9902993210096,False,False,neither
61,Republic of Moldova,MDA,70p,70+ years,YLLs,780.5822556187625,2933.3456721953658,-2152.763416576603,False,False,neither
62,Russian Federation,RUS,70p,70+ years,YLLs,1016.010836505768,2754.078915895311,-1738.068079389543,False,False,neither
63,Ukraine,UKR,70p,70+ years,YLLs,284.4630004105932,2850.4773201409284,-2566.014319730335,False,False,neither
66,Brunei Darussalam,BRN,70p,70+ years,YLLs,4295.647810051525,2743.366150096339,1552.281659955186,False,True,excess-only
67,Japan,JPN,70p,70+ years,YLLs,3316.051097303897,2708.44900178014,607.6020955237573,False,False,neither
68,Republic of Korea,KOR,70p,70+ years,YLLs,5112.618680135429,2699.143289994964,2413.4753901404647,False,True,excess-only
69,Singapore,SGP,70p,70+ years,YLLs,7861.580950678173,2712.258918122453,5149.32203255572,True,True,double-high
71,Australia,AUS,70p,70+ years,YLLs,1079.4252773412893,2724.743319563319,-1645.3180422220296,False,False,neither
72,New Zealand,NZL,70p,70+ years,YLLs,1815.086003390829,2714.673649331948,-899.5876459411188,False,False,neither
74,Andorra,AND,70p,70+ years,YLLs,1552.027470179335,2705.994627525743,-1153.967157346408,False,False,neither
75,Austria,AUT,70p,70+ years,YLLs,787.2877638944232,2723.888320160938,-1936.6005562665143,False,False,neither
76,Belgium,BEL,70p,70+ years,YLLs,3459.7619553442505,2707.765451112192,751.9965042320587,False,False,neither
77,Cyprus,CYP,70p,70+ years,YLLs,2060.6643450512065,2722.434341656296,-661.7699966050891,False,False,neither
78,Denmark,DNK,70p,70+ years,YLLs,2545.266003539027,2686.2573115785044,-140.9913080394772,False,False,neither
79,Finland,FIN,70p,70+ years,YLLs,377.7661730345429,2699.616448134432,-2321.850275099889,False,False,neither
80,France,FRA,70p,70+ years,YLLs,2204.6445837357523,2718.459425379627,-513.8148416438748,False,False,neither
81,Germany,DEU,70p,70+ years,YLLs,1632.7952178702726,2706.739210887434,-1073.943993017162,False,False,neither
82,Greece,GRC,70p,70+ years,YLLs,3925.005096947871,2744.620948896812,1180.3841480510591,False,False,neither
83,Iceland,ISL,70p,70+ years,YLLs,2597.474044731013,2700.6577390702723,-103.18369433925956,False,False,neither
84,Ireland,IRL,70p,70+ years,YLLs,2552.7581077121163,2690.9662414206014,-138.2081337084851,False,False,neither
85,Israel,ISR,70p,70+ years,YLLs,2505.907487421662,2735.032179406932,-229.1246919852697,False,False,neither
86,Italy,ITA,70p,70+ years,YLLs,1379.0039884371258,2741.266905455114,-1362.262917017988,False,False,neither
87,Luxembourg,LUX,70p,70+ years,YLLs,1688.2515069197332,2697.4363451274385,-1009.1848382077052,False,False,neither
88,Malta,MLT,70p,70+ years,YLLs,3295.757180088053,2745.306906673444,550.4502734146095,False,False,neither
89,Netherlands,NLD,70p,70+ years,YLLs,2242.648588048009,2690.1886406460458,-447.54005259803625,False,False,neither
90,Norway,NOR,70p,70+ years,YLLs,2490.492045817556,2685.7724579103847,-195.28041209282856,False,False,neither
91,Portugal,PRT,70p,70+ years,YLLs,3883.28684922017,2806.251834253185,1077.0350149669853,False,False,neither
92,Spain,ESP,70p,70+ years,YLLs,1576.6367288590304,2767.2890565336265,-1190.652327674596,False,False,neither
93,Sweden,SWE,70p,70+ years,YLLs,1412.1497489377346,2688.876224887616,-1276.7264759498814,False,False,neither
94,Switzerland,CHE,70p,70+ years,YLLs,1408.6655028049106,2669.998477177529,-1261.3329743726183,False,False,neither
95,United Kingdom,GBR,70p,70+ years,YLLs,3352.849263422418,2705.637907701732,647.2113557206862,False,False,neither
97,Argentina,ARG,70p,70+ years,YLLs,10760.434453710674,2849.8972584188623,7910.537195291811,True,True,double-high
98,Chile,CHL,70p,70+ years,YLLs,2899.48389634622,2802.6196722706577,96.8642240755621,False,False,neither
99,Uruguay,URY,70p,70+ years,YLLs,3964.247543731047,2898.6182526273446,1065.629291103702,False,False,neither
101,Canada,CAN,70p,70+ years,YLLs,1511.6485036942138,2701.603875529612,-1189.9553718353984,False,False,neither
102,United States of America,USA,70p,70+ years,YLLs,1498.1435445540808,2708.078139618975,-1209.9345950648942,False,False,neither
105,Antigua and Barbuda,ATG,70p,70+ years,YLLs,4941.315928540308,2871.153803427225,2070.162125113083,False,True,excess-only
106,Bahamas,BHS,70p,70+ years,YLLs,3890.819014076361,2764.9698992862955,1125.849114790066,False,False,neither
107,Barbados,BRB,70p,70+ years,YLLs,4287.100131238535,2873.808284557232,1413.291846681303,False,False,neither
108,Belize,BLZ,70p,70+ years,YLLs,5568.314928931812,3501.884095523686,2066.4308334081256,True,True,double-high
109,Cuba,CUB,70p,70+ years,YLLs,8137.108487898301,3082.151701831041,5054.95678606726,True,True,double-high
110,Dominica,DMA,70p,70+ years,YLLs,4360.73626653786,2876.6796458749373,1484.0566206629223,False,False,neither
111,Dominican Republic,DOM,70p,70+ years,YLLs,3059.3573007015434,3283.488421471031,-224.13112076948755,False,False,neither
112,Grenada,GRD,70p,70+ years,YLLs,5665.888031090152,3165.881088315557,2500.006942774595,True,True,double-high
113,Guyana,GUY,70p,70+ years,YLLs,5396.826051844295,3078.947998103732,2317.878053740563,True,True,double-high
114,Haiti,HTI,70p,70+ years,YLLs,6725.347111732535,6170.985027444277,554.3620842882583,True,False,benchmark-aligned high burden
115,Jamaica,JAM,70p,70+ years,YLLs,2078.6841644620795,3096.349901895022,-1017.6657374329424,False,False,neither
116,Saint Lucia,LCA,70p,70+ years,YLLs,2892.801706761936,3046.730607302823,-153.92890054088775,False,False,neither
117,Saint Vincent and the Grenadines,VCT,70p,70+ years,YLLs,4105.239181507192,3281.09743318803,824.1417483191622,False,False,neither
118,Suriname,SUR,70p,70+ years,YLLs,4516.36721145674,3304.541378995246,1211.825832461494,False,False,neither
119,Trinidad and Tobago,TTO,70p,70+ years,YLLs,2428.661555197283,2837.457579330017,-408.7960241327337,False,False,neither
121,Bolivia (Plurinational State of),BOL,70p,70+ years,YLLs,8011.261649535907,3474.381186065271,4536.880463470636,True,True,double-high
122,Ecuador,ECU,70p,70+ years,YLLs,4445.072617483707,3100.3214816494133,1344.751135834294,False,False,neither
123,Peru,PER,70p,70+ years,YLLs,10574.256113771513,3126.6518557994186,7447.604257972094,True,True,double-high
125,Colombia,COL,70p,70+ years,YLLs,2303.892290354573,3110.624625461393,-806.7323351068198,False,False,neither
126,Costa Rica,CRI,70p,70+ years,YLLs,1627.7479113743086,2996.601103888184,-1368.8531925138752,False,False,neither
127,El Salvador,SLV,70p,70+ years,YLLs,5224.935373524108,3688.63664655765,1536.2987269664568,False,True,excess-only
128,Guatemala,GTM,70p,70+ years,YLLs,7189.742349182669,4372.615109764128,2817.1272394185416,True,True,double-high
129,Honduras,HND,70p,70+ years,YLLs,2033.8338999039536,4940.623142599874,-2906.7892426959206,False,False,neither
130,Mexico,MEX,70p,70+ years,YLLs,3543.883259621037,3088.8285815967115,455.0546780243253,False,False,neither
131,Nicaragua,NIC,70p,70+ years,YLLs,1981.4294526094457,4664.476462992725,-2683.0470103832795,False,False,neither
132,Panama,PAN,70p,70+ years,YLLs,2234.4226904248394,2996.899502016716,-762.4768115918764,False,False,neither
133,Venezuela (Bolivarian Republic of),VEN,70p,70+ years,YLLs,2629.17609946698,4004.523145380325,-1375.3470459133446,False,False,neither
135,Brazil,BRA,70p,70+ years,YLLs,5672.26464241922,3135.02186341277,2537.24277900645,True,True,double-high
136,Paraguay,PRY,70p,70+ years,YLLs,5798.44791413628,3187.543169521781,2610.9047446144987,True,True,double-high
139,Algeria,DZA,70p,70+ years,YLLs,2726.729196265366,3285.6428995443143,-558.9137032789481,False,False,neither
140,Bahrain,BHR,70p,70+ years,YLLs,2427.967642706265,2810.106021058892,-382.13837835262666,False,False,neither
141,Egypt,EGY,70p,70+ years,YLLs,4742.529342593325,3174.1510039397126,1568.3783386536124,False,True,excess-only
142,Iran (Islamic Republic of),IRN,70p,70+ years,YLLs,2368.615346701745,2988.3929836811826,-619.7776369794378,False,False,neither
143,Iraq,IRQ,70p,70+ years,YLLs,1490.2367329065785,3311.585505537148,-1821.348772630569,False,False,neither
144,Jordan,JOR,70p,70+ years,YLLs,2129.373590395669,2978.3154799808926,-848.9418895852236,False,False,neither
145,Kuwait,KWT,70p,70+ years,YLLs,4618.412572761787,2707.6617208473403,1910.7508519144465,False,True,excess-only
146,Lebanon,LBN,70p,70+ years,YLLs,5252.10800458966,2966.580004418877,2285.528000170783,False,True,excess-only
147,Libya,LBY,70p,70+ years,YLLs,1806.7942885315283,2837.3858106191174,-1030.591522087589,False,False,neither
148,Morocco,MAR,70p,70+ years,YLLs,2104.068813311373,3646.843586687181,-1542.774773375808,False,False,neither
149,Palestine,PSE,70p,70+ years,YLLs,3304.628992648578,3425.438011471806,-120.80901882322814,False,False,neither
150,Oman,OMN,70p,70+ years,YLLs,4541.467509422355,2815.761088385032,1725.7064210373228,False,True,excess-only
151,Qatar,QAT,70p,70+ years,YLLs,2935.578542206444,2719.570961330589,216.0075808758552,False,False,neither
152,Saudi Arabia,SAU,70p,70+ years,YLLs,4235.275666554926,2747.472168964789,1487.8034975901369,False,False,neither
153,Syrian Arab Republic,SYR,70p,70+ years,YLLs,2575.8517833871188,3901.047326769932,-1325.195543382813,False,False,neither
154,Tunisia,TUN,70p,70+ years,YLLs,2619.7456639413185,3136.1810918357105,-516.435427894392,False,False,neither
155,Türkiye,TUR,70p,70+ years,YLLs,4847.838809294243,2942.16375511992,1905.6750541743231,False,True,excess-only
156,United Arab Emirates,ARE,70p,70+ years,YLLs,5711.50929153767,2717.652728758263,2993.856562779407,True,True,double-high
157,Yemen,YEM,70p,70+ years,YLLs,2593.2133326796084,6619.141313320614,-4025.927980641006,False,False,neither
160,Afghanistan,AFG,70p,70+ years,YLLs,3217.667389718263,10088.137294950488,-6870.469905232225,False,False,neither
161,Bangladesh,BGD,70p,70+ years,YLLs,1589.235193367266,5000.373881879813,-3411.1386885125467,False,False,neither
162,Bhutan,BTN,70p,70+ years,YLLs,4418.660495968822,4866.859592824208,-448.1990968553855,False,False,neither
163,India,IND,70p,70+ years,YLLs,4264.485972260592,3700.3105215346495,564.175450725942,False,False,neither
164,Nepal,NPL,70p,70+ years,YLLs,4366.795610045039,5994.601613995113,-1627.8060039500742,False,False,neither
165,Pakistan,PAK,70p,70+ years,YLLs,2055.033131292123,5084.996493310381,-3029.963362018258,False,False,neither
168,Angola,AGO,70p,70+ years,YLLs,7718.101702033463,5357.0733614839,2361.028340549563,True,True,double-high
169,Central African Republic,CAF,70p,70+ years,YLLs,10495.178392988268,12257.777744857429,-1762.5993518691594,True,False,benchmark-aligned high burden
170,Congo,COG,70p,70+ years,YLLs,8046.531947158078,4034.630059772939,4011.901887385138,True,True,double-high
171,Democratic Republic of the Congo,COD,70p,70+ years,YLLs,9460.282631582724,8107.454093049553,1352.828538533171,True,False,benchmark-aligned high burden
172,Equatorial Guinea,GNQ,70p,70+ years,YLLs,7205.763140663086,3364.027298204576,3841.7358424585104,True,True,double-high
173,Gabon,GAB,70p,70+ years,YLLs,7161.039726353852,3480.2423384042413,3680.7973879496094,True,True,double-high
175,Burundi,BDI,70p,70+ years,YLLs,10634.598760902649,10928.900566031114,-294.3018051284671,True,False,benchmark-aligned high burden
176,Comoros,COM,70p,70+ years,YLLs,10133.866165861671,5812.652592528061,4321.21357333361,True,True,double-high
177,Djibouti,DJI,70p,70+ years,YLLs,9412.54839065206,5534.872076341188,3877.676314310871,True,True,double-high
178,Eritrea,ERI,70p,70+ years,YLLs,11051.167945353189,7517.176887565697,3533.991057787492,True,True,double-high
179,Ethiopia,ETH,70p,70+ years,YLLs,11131.407231871235,8149.048058764842,2982.359173106393,True,True,double-high
180,Kenya,KEN,70p,70+ years,YLLs,9864.883088476696,4450.772519268772,5414.110569207924,True,True,double-high
181,Madagascar,MDG,70p,70+ years,YLLs,16214.289010547289,8584.097248391485,7630.191762155802,True,True,double-high
182,Malawi,MWI,70p,70+ years,YLLs,9923.793052103643,7666.34087287936,2257.452179224285,True,True,double-high
183,Mauritius,MUS,70p,70+ years,YLLs,4135.261709305401,2925.532719306609,1209.7289899987925,False,False,neither
184,Mozambique,MOZ,70p,70+ years,YLLs,8628.367635804712,9825.05149030428,-1196.683854499568,True,False,benchmark-aligned high burden
185,Rwanda,RWA,70p,70+ years,YLLs,10788.404201818255,6212.919145088499,4575.485056729756,True,True,double-high
186,Seychelles,SYC,70p,70+ years,YLLs,9912.902141157312,2878.3389216009787,7034.563219556334,True,True,double-high
187,Somalia,SOM,70p,70+ years,YLLs,10640.520547055608,12847.707077987145,-2207.1865309315363,True,False,benchmark-aligned high burden
189,United Republic of Tanzania,TZA,70p,70+ years,YLLs,7662.230272150883,6119.201596680641,1543.028675470242,True,True,double-high
190,Uganda,UGA,70p,70+ years,YLLs,6052.586370299868,6729.596140731898,-677.0097704320306,True,False,benchmark-aligned high burden
191,Zambia,ZMB,70p,70+ years,YLLs,9221.733496618026,5227.483633032988,3994.249863585038,True,True,double-high
193,Botswana,BWA,70p,70+ years,YLLs,9841.796606022155,3168.3904919845745,6673.406114037583,True,True,double-high
194,Lesotho,LSO,70p,70+ years,YLLs,9590.897485900938,5142.234305406479,4448.663180494459,True,True,double-high
195,Namibia,NAM,70p,70+ years,YLLs,8505.130064462524,3578.915714464952,4926.214349997572,True,True,double-high
196,South Africa,ZAF,70p,70+ years,YLLs,6693.967966572636,3047.9019177777272,3646.066048794909,True,True,double-high
197,Eswatini,SWZ,70p,70+ years,YLLs,7773.450466864946,3701.118785023265,4072.3316818416815,True,True,double-high
198,Zimbabwe,ZWE,70p,70+ years,YLLs,8119.908425156812,5530.969083804488,2588.939341352324,True,True,double-high
200,Benin,BEN,70p,70+ years,YLLs,11492.729416546345,7757.895852008202,3734.833564538142,True,True,double-high
201,Burkina Faso,BFA,70p,70+ years,YLLs,12076.742008223871,10944.282687272287,1132.4593209515842,True,False,benchmark-aligned high burden
202,Cameroon,CMR,70p,70+ years,YLLs,12069.211354313176,5621.616156982067,6447.595197331108,True,True,double-high
203,Cabo Verde,CPV,70p,70+ years,YLLs,8994.435939994928,4244.619273314105,4749.816666680823,True,True,double-high
204,Chad,TCD,70p,70+ years,YLLs,14132.729316326337,12673.33407001773,1459.395246308606,True,False,benchmark-aligned high burden
205,Côte d'Ivoire,CIV,70p,70+ years,YLLs,9914.936608566102,6483.743107698914,3431.193500867188,True,True,double-high
206,Gambia,GMB,70p,70+ years,YLLs,18678.03634199188,6995.805875291539,11682.23046670034,True,True,double-high
207,Ghana,GHA,70p,70+ years,YLLs,11798.01942106264,4087.8627004675386,7710.156720595103,True,True,double-high
208,Guinea,GIN,70p,70+ years,YLLs,13642.96068165982,9388.39658321657,4254.56409844325,True,True,double-high
209,Guinea-Bissau,GNB,70p,70+ years,YLLs,12660.98562450019,8797.33470755592,3863.650916944271,True,True,double-high
210,Liberia,LBR,70p,70+ years,YLLs,9058.207354443985,8487.441358593544,570.7659958504391,True,False,benchmark-aligned high burden
211,Mali,MLI,70p,70+ years,YLLs,5320.513291935959,11588.828432811031,-6268.315140875074,False,False,neither
212,Mauritania,MRT,70p,70+ years,YLLs,10086.136900997531,4983.219646951632,5102.917254045899,True,True,double-high
213,Niger,NER,70p,70+ years,YLLs,13064.625257725716,13138.216423742975,-73.59116601726055,True,False,benchmark-aligned high burden
214,Nigeria,NGA,70p,70+ years,YLLs,5187.790248056708,5100.078501867751,87.71174618895748,False,False,neither
215,Sao Tome and Principe,STP,70p,70+ years,YLLs,11951.933234561133,4896.662934099557,7055.270300461574,True,True,double-high
216,Senegal,SEN,70p,70+ years,YLLs,7177.191241425124,7570.219211742802,-393.0279703176784,True,False,benchmark-aligned high burden
217,Sierra Leone,SLE,70p,70+ years,YLLs,14389.871819280164,8480.829736757261,5909.042082522901,True,True,double-high
218,Togo,TGO,70p,70+ years,YLLs,9984.7236983058,6252.85047616764,3731.8732221381606,True,True,double-high
298,American Samoa,ASM,70p,70+ years,YLLs,3314.3889685710114,2905.4274090403223,408.9615595306891,False,False,neither
305,Bermuda,BMU,70p,70+ years,YLLs,2017.176084221969,2749.110888196552,-731.934803974583,False,False,neither
320,Cook Islands,COK,70p,70+ years,YLLs,3757.537223811683,2823.2077261660306,934.3294976456524,False,False,neither
349,Greenland,GRL,70p,70+ years,YLLs,4767.743771780883,2719.1828420332818,2048.5609297476017,False,True,excess-only
351,Guam,GUM,70p,70+ years,YLLs,1609.5549387272215,2767.224947513907,-1157.6700087866857,False,False,neither
367,Monaco,MCO,70p,70+ years,YLLs,2654.307387576744,2682.777056234373,-28.469668657629427,False,False,neither
369,Nauru,NRU,70p,70+ years,YLLs,4510.6491195702665,3519.685276261522,990.9638433087443,False,False,neither
374,Niue,NIU,70p,70+ years,YLLs,3405.3379633282407,2890.2665449760225,515.0714183522182,False,False,neither
376,Northern Mariana Islands,MNP,70p,70+ years,YLLs,3827.284606086184,2798.2260142185246,1029.0585918676595,False,False,neither
380,Palau,PLW,70p,70+ years,YLLs,2824.641192914029,2871.042467867768,-46.401274953738266,False,False,neither
385,Puerto Rico,PRI,70p,70+ years,YLLs,2125.727680056673,2729.191245692205,-603.4635656355322,False,False,neither
393,Saint Kitts and Nevis,KNA,70p,70+ years,YLLs,4849.090814211022,2874.644591566387,1974.4462226446349,False,True,excess-only
396,San Marino,SMR,70p,70+ years,YLLs,1302.952269314005,2704.10268139791,-1401.1504120839052,False,False,neither
416,Tuvalu,TUV,70p,70+ years,YLLs,4638.300888090056,3658.025067488647,980.2758206014096,False,False,neither
422,United States Virgin Islands,VIR,70p,70+ years,YLLs,1434.0446215925233,2761.3962652163723,-1327.351643623849,False,False,neither
435,South Sudan,SSD,70p,70+ years,YLLs,11606.937531489806,8613.089397085349,2993.8481344044576,True,True,double-high
522,Sudan,SDN,70p,70+ years,YLLs,2809.3185858380125,4096.729344539334,-1287.4107587013218,False,False,neither
6,China,CHN,u5,Under-5,YLLs,696.356102427823,1580.0357375615988,-883.6796351337758,False,False,neither
7,Democratic People's Republic of Korea,PRK,u5,Under-5,YLLs,3847.381681342863,7220.783429218706,-3373.401747875844,False,False,neither
8,Taiwan,TWN,u5,Under-5,YLLs,677.2637892747061,171.09680516514703,506.1669841095591,False,True,excess-only
10,Cambodia,KHM,u5,Under-5,YLLs,9391.049812577025,12178.23868736815,-2787.188874791127,True,False,benchmark-aligned high burden
11,Indonesia,IDN,u5,Under-5,YLLs,5038.8390417782775,3202.275868227304,1836.5631735509733,False,True,excess-only
12,Lao People's Democratic Republic,LAO,u5,Under-5,YLLs,16450.53344871902,11128.653451834072,5321.879996884947,True,True,double-high
13,Malaysia,MYS,u5,Under-5,YLLs,1115.8596687420538,908.4057732039392,207.45389553811447,False,False,neither
14,Maldives,MDV,u5,Under-5,YLLs,1797.0237396355049,3368.4266118840824,-1571.4028722485775,False,False,neither
15,Myanmar,MMR,u5,Under-5,YLLs,12429.90435459313,9984.086334306088,2445.8180202870426,True,True,double-high
16,Philippines,PHL,u5,Under-5,YLLs,6236.222058596105,3079.928606611431,3156.293451984674,True,True,double-high
17,Sri Lanka,LKA,u5,Under-5,YLLs,737.3114440381205,1519.765514247964,-782.4540702098436,False,False,neither
18,Thailand,THA,u5,Under-5,YLLs,1314.303784403278,2537.9641814856154,-1223.6603970823376,False,False,neither
19,Timor-Leste,TLS,u5,Under-5,YLLs,14572.623410461178,13283.43325806754,1289.1901523936376,True,True,double-high
20,Viet Nam,VNM,u5,Under-5,YLLs,2216.768853702605,4034.5946773748096,-1817.8258236722045,False,False,neither
22,Fiji,FJI,u5,Under-5,YLLs,4913.241369937137,2559.8003870737352,2353.440982863402,False,True,excess-only
23,Kiribati,KIR,u5,Under-5,YLLs,7967.788675976538,9292.657195930557,-1324.8685199540168,True,False,benchmark-aligned high burden
24,Marshall Islands,MHL,u5,Under-5,YLLs,6783.747043010313,5713.19360369027,1070.5534393200433,True,True,double-high
25,Micronesia (Federated States of),FSM,u5,Under-5,YLLs,1999.192756935448,6149.832740290066,-4150.639983354618,False,False,neither
26,Papua New Guinea,PNG,u5,Under-5,YLLs,17197.058015517137,16841.20117838766,355.85683712947866,True,False,benchmark-aligned high burden
27,Samoa,WSM,u5,Under-5,YLLs,5063.745065483563,5761.335689703391,-697.590624219828,False,False,neither
28,Solomon Islands,SLB,u5,Under-5,YLLs,3008.8791906962592,15237.663666582444,-12228.784475886185,False,False,neither
29,Tonga,TON,u5,Under-5,YLLs,2829.76951470305,4320.282590999004,-1490.5130762959543,False,False,neither
30,Vanuatu,VUT,u5,Under-5,YLLs,5896.546127839721,13866.121060533158,-7969.574932693437,True,False,benchmark-aligned high burden
33,Armenia,ARM,u5,Under-5,YLLs,6197.2143596835385,1789.3788323102735,4407.835527373265,True,True,double-high
34,Azerbaijan,AZE,u5,Under-5,YLLs,25018.782827926123,2063.863602430026,22954.91922549609,True,True,double-high
35,Georgia,GEO,u5,Under-5,YLLs,2755.7397088189527,1120.0337412580188,1635.705967560934,False,True,excess-only
36,Kazakhstan,KAZ,u5,Under-5,YLLs,4531.183497668358,1587.1016134207623,2944.081884247596,False,True,excess-only
37,Kyrgyzstan,KGZ,u5,Under-5,YLLs,5388.863270785174,4786.60409510097,602.2591756842039,False,True,excess-only
38,Mongolia,MNG,u5,Under-5,YLLs,5546.5645966277225,3410.216968120767,2136.3476285069555,False,True,excess-only
39,Tajikistan,TJK,u5,Under-5,YLLs,9207.200594757189,8757.541986558346,449.6586081988408,True,False,benchmark-aligned high burden
40,Turkmenistan,TKM,u5,Under-5,YLLs,16336.336629209343,2682.9148933254214,13653.421735883923,True,True,double-high
41,Uzbekistan,UZB,u5,Under-5,YLLs,22593.28620219255,4484.577428124875,18108.70877406768,True,True,double-high
43,Albania,ALB,u5,Under-5,YLLs,1541.0415921982758,2028.682128599317,-487.64053640104135,False,False,neither
44,Bosnia and Herzegovina,BIH,u5,Under-5,YLLs,616.6223510014973,1886.5577650852624,-1269.9354140837654,False,False,neither
45,Bulgaria,BGR,u5,Under-5,YLLs,1784.0918774344998,902.389218485398,881.7026589491016,False,True,excess-only
46,Croatia,HRV,u5,Under-5,YLLs,661.3574160981416,773.325705333438,-111.96828923529642,False,False,neither
47,Czechia,CZE,u5,Under-5,YLLs,560.3845421032922,380.3717727988485,180.01276930444374,False,False,neither
48,Hungary,HUN,u5,Under-5,YLLs,396.85360733885375,658.5031063682101,-261.6494990293563,False,False,neither
49,North Macedonia,MKD,u5,Under-5,YLLs,618.5594335255624,1064.822009688183,-446.2625761626206,False,False,neither
